CAMIS,YEAR,SCORE,SCORE CHANGE
41436344,2013.5,12.75,1.0
41436366,2013.5,10.0,0.0
41436524,2013.0,8.77777777778,4.0
41436594,2013.0,4.16666666667,8.0
41436627,2014.0,4.83333333333,3.0
41436639,2013.0,12.8333333333,11.0
41436770,2013.0,15.0,10.0
41436774,2013.0,10.8333333333,1.0
41436784,2013.0,10.6666666667,1.0
41436831,2013.0,11.0,4.0
41436857,2013.5,9.0,2.0
41436866,2013.5,10.875,1.0
41436874,2013.0,7.5,-12.0
41436878,2012.5,10.0,2.0
41436895,2012.5,8.625,6.0
41437033,2013.5,8.75,11.0
41437112,2013.5,12.5,7.0
41437122,2013.0,9.83333333333,-4.0
41437135,2014.0,10.0,3.0
41437155,2013.0,8.33333333333,-10.0
41437226,2012.5,8.25,5.0
41437308,2013.0,11.6666666667,-2.0
41437350,2013.0,24.4444444444,-8.0
41437526,2012.5,12.375,8.0
41437528,2013.5,8.875,5.0
41437564,2012.5,10.75,9.0
41437857,2012.5,11.875,5.0
41437865,2013.5,11.75,1.0
41437928,2013.5,4.75,-7.0
41437934,2013.0,10.1666666667,-4.0
41438017,2014.0,12.6666666667,6.0
41438319,2013.0,9.66666666667,-5.0
41438373,2013.0,9.5,-9.0
41438394,2013.5,21.5,3.0
41438435,2013.5,10.5,9.0
41438494,2013.0,14.1666666667,15.0
41438509,2013.0,15.8333333333,-16.0
41438516,2013.0,10.0,2.0
41438759,2013.0,10.3333333333,0.0
41438854,2013.0,7.33333333333,-5.0
41439278,2014.0,13.3333333333,2.0
41439298,2013.0,16.1666666667,2.0
41439313,2012.5,13.125,2.0
41439339,2013.5,10.0,3.0
41439359,2013.5,10.875,0.0
41439621,2013.0,9.66666666667,20.0
41439729,2013.5,15.25,7.0
41439739,2013.0,18.3333333333,12.0
41439796,2012.5,10.25,7.0
41439805,2012.5,14.75,13.0
41439863,2012.5,8.0,1.0
41439905,2013.0,8.33333333333,0.0
41440130,2013.0,11.1666666667,-2.0
41440143,2012.5,15.0,7.0
41440204,2013.0,17.3333333333,-17.0
41440261,2013.0,11.1666666667,3.0
41440434,2012.5,7.75,13.0
41440450,2014.0,11.1666666667,2.0
41440468,2013.0,12.8333333333,11.0
41440505,2013.5,11.0,11.0
41440569,2012.5,7.5,-7.0
41440843,2013.5,5.0,-4.0
41440845,2012.5,12.875,-1.0
41440886,2013.5,10.0,0.0
41440921,2012.5,7.91666666667,-4.0
41441126,2012.5,10.5,-7.0
41441196,2012.5,9.5,-4.0
41441238,2013.0,6.16666666667,2.0
41441326,2012.5,10.25,10.0
41441357,2013.0,14.0,-16.0
41441462,2012.5,9.125,-6.0
41441562,2013.0,10.8333333333,-4.0
41441571,2013.0,5.16666666667,-5.0
41441583,2013.0,15.8333333333,-1.0
41441594,2013.0,6.0,4.0
41441705,2013.5,11.375,-23.0
41441928,2013.5,6.25,1.0
41441935,2012.5,6.5,9.0
41441945,2014.0,6.66666666667,-4.0
41442055,2013.5,8.75,-2.0
41442062,2012.5,12.375,6.0
41442084,2013.66666667,12.1666666667,3.0
41442164,2013.0,8.66666666667,12.0
41442317,2012.5,11.875,16.0
41442378,2013.5,15.25,11.0
41442391,2012.5,15.5,13.0
41442412,2013.5,6.5,7.0
41442546,2013.5,9.625,10.0
41442614,2014.0,10.0,5.0
41442734,2012.66666667,6.5,-4.0
41442898,2013.0,9.83333333333,8.0
41442937,2014.0,10.1666666667,4.0
41443011,2012.5,11.375,-13.0
41443048,2013.0,11.0,6.0
41443107,2013.5,15.5,-11.0
41443150,2013.5,10.0,-5.0
41443240,2013.5,6.0,3.0
41443344,2013.0,7.66666666667,9.0
41443457,2012.5,10.3333333333,3.0
41443460,2013.5,13.25,-3.0
41443519,2012.5,10.25,0.0
41443528,2013.0,10.3333333333,9.0
41443537,2013.0,8.5,1.0
41443574,2012.5,15.25,22.0
41443598,2013.0,10.1666666667,-4.0
41443631,2013.0,13.1666666667,-15.0
41443633,2013.5,10.375,0.0
41443646,2013.0,8.0,-4.0
41443706,2012.5,11.6666666667,-1.0
41443726,2013.0,11.1666666667,8.0
41443815,2012.5,11.875,1.0
41443837,2013.0,13.3333333333,-9.0
41444075,2014.0,8.66666666667,3.0
41444147,2013.0,8.55555555556,6.0
41444157,2013.5,11.125,3.0
41444184,2014.0,13.8333333333,1.0
41444224,2013.5,9.0,5.0
41444287,2013.5,17.5,-25.0
41444291,2012.66666667,9.83333333333,-1.0
41444302,2012.5,7.75,5.0
41444322,2013.0,8.83333333333,3.0
41444418,2013.5,15.0,10.0
41444651,2013.0,12.6666666667,0.0
41444679,2013.5,10.875,4.0
41444683,2013.0,10.1666666667,-12.0
41444720,2014.0,10.6666666667,1.0
41444789,2013.5,15.0,-12.0
41444809,2013.0,7.33333333333,-2.0
41444866,2013.5,11.125,1.0
41444875,2013.0,11.8333333333,-4.0
41444879,2013.5,15.25,26.0
41444899,2013.5,17.4166666667,-15.0
41445022,2013.5,7.25,-5.0
41445105,2013.5,11.1666666667,-1.0
41445110,2013.5,7.25,11.0
41445222,2013.0,10.1666666667,-3.0
41445272,2013.0,4.66666666667,-8.0
41445381,2014.0,23.8333333333,-35.0
41445430,2012.5,13.25,-5.0
41445447,2013.0,9.83333333333,-7.0
41445485,2013.0,8.66666666667,-8.0
41445505,2013.5,12.5,-3.0
41445591,2012.5,11.625,7.0
41445602,2013.5,16.25,8.0
41445620,2013.0,8.33333333333,-4.0
41445625,2014.0,11.3333333333,0.0
41445662,2013.0,9.66666666667,-15.0
41445689,2012.5,11.875,11.0
41445734,2013.0,12.6666666667,-9.0
41445737,2013.5,14.75,-9.0
41445748,2012.5,9.125,-16.0
41445769,2013.5,13.625,-10.0
41445835,2014.0,9.0,-1.0
41445856,2013.0,9.66666666667,0.0
41445878,2013.0,14.3333333333,2.0
41446051,2013.5,10.75,1.0
41446057,2013.66666667,10.6666666667,1.0
41446106,2013.0,8.0,-5.0
41446174,2013.5,11.875,3.0
41446358,2014.0,10.25,3.0
41446620,2013.5,9.75,3.0
41446673,2013.5,10.875,1.0
41446687,2013.0,7.83333333333,7.0
41446690,2013.0,15.1666666667,20.0
41446705,2013.0,9.66666666667,1.0
41446707,2012.5,14.25,4.0
41446753,2012.5,10.125,-2.0
41446761,2013.5,11.3333333333,7.0
41446900,2013.0,11.3333333333,-17.0
41446990,2012.5,5.0,7.0
41447273,2013.0,8.66666666667,3.0
41447329,2012.5,9.625,1.0
41447357,2013.0,11.6666666667,-2.0
41447431,2013.0,4.66666666667,9.0
41447492,2014.0,7.72222222222,-3.0
41447497,2012.66666667,10.3333333333,1.0
41447522,2012.5,10.875,-2.0
41447596,2012.5,11.75,1.0
41447621,2013.5,14.875,2.0
41447643,2013.5,20.875,45.0
41447792,2014.0,8.66666666667,3.0
41447825,2013.0,12.625,14.0
41447856,2013.0,11.5,-8.0
41447862,2013.0,16.0,17.0
41447864,2013.0,9.83333333333,0.0
41447901,2013.0,10.5833333333,1.0
41447979,2012.5,10.5,6.0
41448021,2013.0,10.8333333333,1.0
41448070,2012.5,2.0,0.0
41448312,2012.5,8.75,3.0
41448316,2013.5,10.25,-2.0
41448361,2013.5,14.0,-10.0
41448381,2012.5,12.625,-1.0
41448559,2014.0,10.6666666667,1.0
41448576,2013.0,7.77777777778,9.0
41448603,2013.5,16.25,10.0
41448615,2013.5,11.125,1.0
41448651,2013.0,6.83333333333,-2.0
41448655,2014.0,9.0,-7.0
41448719,2014.0,0.0,0.0
41448882,2013.0,6.16666666667,-5.0
41448909,2013.5,4.875,8.0
41448941,2013.5,9.375,6.0
41448965,2012.5,10.25,6.0
41449053,2013.5,5.25,0.0
41449122,2013.0,12.5,-12.0
41449137,2014.0,7.66666666667,5.0
41449140,2012.5,15.75,-14.0
41449143,2013.0,4.5,4.0
41449148,2013.5,11.0,0.0
41449294,2012.5,22.2083333333,35.0
41449335,2014.0,5.33333333333,8.0
41449367,2013.0,8.66666666667,8.0
41449421,2013.0,13.5,18.0
41449503,2013.5,5.5,1.0
41449514,2013.5,10.75,3.0
41449583,2013.0,9.66666666667,8.0
41449587,2013.0,16.3333333333,-11.0
41449654,2013.0,6.33333333333,10.0
41449659,2013.5,10.75,-8.0
41449780,2013.5,10.875,0.0
41449789,2013.0,11.8333333333,3.0
41449858,2012.5,10.125,-3.0
41449862,2013.5,12.375,-8.0
41449878,2013.0,8.83333333333,-1.0
41449886,2012.5,2.75,-5.0
41449940,2013.5,6.75,7.0
41449961,2013.5,8.5,8.0
41450073,2013.33333333,9.16666666667,8.0
41450085,2013.0,10.4444444444,-1.0
41450097,2013.5,8.0,-7.0
41450143,2013.0,8.94444444444,-1.0
41450212,2013.5,10.125,4.0
41450360,2013.5,15.0,-3.0
41450361,2013.5,15.7083333333,10.0
41450380,2013.5,17.125,-14.0
41450409,2013.5,17.375,-30.0
41450417,2012.5,9.25,6.0
41450527,2013.5,8.75,4.0
41450562,2013.5,11.8333333333,3.0
41450589,2013.0,14.5,0.0
41450593,2013.0,8.16666666667,0.0
41450604,2013.0,8.91666666667,-2.0
41450623,2013.5,8.0,3.0
41450629,2013.5,14.625,41.0
41450634,2014.0,7.0,10.0
41450639,2012.66666667,7.77777777778,5.0
41450754,2013.5,10.5,-3.0
41450777,2013.0,10.1666666667,-3.0
41450783,2013.5,11.0,0.0
41450854,2012.5,10.25,-1.0
41450890,2013.5,7.25,0.0
41450903,2012.33333333,9.22222222222,3.0
41450909,2012.5,10.0,-3.0
41450924,2012.5,9.375,-2.0
41450971,2013.5,11.375,2.0
41451015,2013.0,7.66666666667,7.0
41451133,2014.0,12.0,3.0
41451183,2012.5,14.875,1.0
41451196,2013.0,10.8333333333,-4.0
41451247,2013.0,10.3333333333,10.0
41451258,2013.5,11.625,1.0
41451271,2013.0,10.9166666667,2.0
41451410,2012.5,10.0,-1.0
41451560,2013.5,14.1666666667,8.0
41451597,2013.5,15.0,-20.0
41451698,2013.5,15.625,7.0
41451780,2013.0,8.66666666667,0.0
41451842,2013.5,23.5,12.0
41451863,2012.5,6.375,0.0
41451912,2013.0,9.83333333333,0.0
41451984,2013.0,9.0,1.0
41451985,2012.5,10.75,-2.0
41452059,2012.5,9.91666666667,3.0
41452090,2013.0,10.3333333333,4.0
41452207,2013.0,10.8333333333,1.0
41452265,2013.5,11.5,0.0
41452285,2013.0,6.5,0.0
41452373,2013.5,19.75,13.0
41452375,2013.5,13.75,6.0
41452462,2012.5,7.5,-10.0
41452504,2013.0,19.3333333333,-11.0
41452652,2013.33333333,10.8333333333,0.0
41452662,2013.5,11.125,-16.0
41452725,2013.5,10.375,-5.0
41452752,2013.5,9.25,3.0
41452777,2013.0,11.8333333333,0.0
41452786,2013.66666667,6.5,0.0
41452898,2013.5,8.75,-3.0
41452905,2013.0,5.0,11.0
41452979,2013.0,8.83333333333,-5.0
41453018,2013.5,18.25,17.0
41453046,2013.5,10.125,1.0
41453059,2013.5,8.5,-5.0
41453151,2013.0,11.8333333333,0.0
41453192,2013.5,17.25,4.0
41453205,2012.5,10.5,2.0
41453264,2013.0,10.6666666667,-2.0
41453281,2013.0,10.0,5.0
41453307,2013.5,8.125,3.0
41453310,2013.0,7.0,-3.0
41453317,2014.0,6.0,0.0
41453320,2013.0,2.66666666667,-2.0
41453331,2013.5,5.0,7.0
41453335,2012.5,14.625,0.0
41453377,2013.5,12.25,-11.0
41453387,2013.5,17.375,28.0
41453390,2013.5,12.5,-12.0
41453420,2013.5,16.125,-15.0
41453428,2013.5,11.25,-7.0
41453516,2013.5,12.25,0.0
41453548,2013.5,9.625,3.0
41453613,2012.5,4.0,-3.0
41453626,2012.5,11.375,4.0
41453648,2013.5,13.0,-14.0
41453657,2013.5,7.0,3.0
41453658,2012.5,16.375,9.0
41453811,2013.0,10.8333333333,-7.0
41453821,2013.5,7.25,5.0
41453860,2013.5,10.25,-3.0
41453878,2012.5,11.25,20.0
41453900,2014.0,7.0,-5.0
41453954,2012.5,8.75,0.0
41453957,2013.5,12.25,-14.0
41453959,2013.5,12.0,0.0
41453983,2012.5,7.75,-5.0
41454101,2012.5,9.875,5.0
41454213,2013.0,19.8333333333,19.0
41454233,2013.5,13.25,2.0
41454244,2013.5,21.125,7.0
41454324,2013.5,11.25,2.0
41454331,2013.5,15.0,13.0
41454384,2013.0,13.1666666667,12.0
41454419,2012.5,9.5,2.0
41454425,2013.0,9.83333333333,9.0
41454445,2013.0,11.3333333333,-16.0
41454471,2013.0,18.0,7.0
41454545,2013.5,7.5,2.0
41454575,2013.5,6.5,4.0
41454611,2012.5,12.125,5.0
41454625,2013.5,8.5,-5.0
41454627,2013.0,10.3888888889,-10.0
41454667,2013.0,5.83333333333,1.0
41454708,2013.5,22.375,-18.0
41454767,2012.5,10.875,5.0
41454810,2012.5,8.25,0.0
41454874,2013.5,10.0,2.0
41454913,2013.5,8.625,10.0
41454940,2013.5,10.25,-2.0
41454948,2014.0,15.8333333333,-34.0
41454953,2012.5,7.875,-4.0
41454995,2013.0,9.16666666667,2.0
41455044,2012.66666667,8.0,-1.0
41455068,2013.5,9.0,-2.0
41455194,2013.5,10.625,3.0
41455211,2013.5,13.5,-11.0
41455224,2013.5,13.25,-3.0
41455231,2013.0,9.83333333333,-9.0
41455359,2012.5,8.5,6.0
41455451,2012.5,9.375,-1.0
41455497,2012.5,11.0,-3.0
41455503,2012.66666667,8.33333333333,-6.0
41455585,2012.5,14.25,13.0
41455605,2013.66666667,9.33333333333,1.0
41455608,2013.0,4.66666666667,3.0
41455611,2013.5,12.75,10.0
41455831,2013.0,12.0,-8.0
41455838,2012.5,6.33333333333,-2.0
41455844,2013.5,5.0,-5.0
41455865,2013.5,15.25,19.0
41455877,2013.5,8.75,5.0
41455936,2013.5,17.375,2.0
41455950,2012.5,11.875,13.0
41456053,2013.5,11.375,14.0
41456074,2013.0,18.1666666667,7.0
41456175,2013.0,6.33333333333,0.0
41456225,2014.0,12.8333333333,4.0
41456248,2013.0,17.8333333333,6.0
41456436,2012.5,8.5,4.0
41456472,2013.5,17.75,-15.0
41456477,2013.0,13.6666666667,2.0
41456522,2012.5,10.75,1.0
41456541,2012.5,11.625,-2.0
41456579,2013.0,5.16666666667,-2.0
41456581,2012.5,7.625,-8.0
41456598,2013.0,8.66666666667,-7.0
41456628,2012.66666667,9.5,0.0
41456654,2013.0,12.8333333333,3.0
41456771,2013.0,15.0,8.0
41456844,2013.5,11.0,2.0
41456863,2013.66666667,17.3333333333,-12.0
41456879,2013.5,7.25,0.0
41456887,2013.5,15.5,-1.0
41456964,2013.0,10.6666666667,-1.0
41456998,2014.0,8.33333333333,-10.0
41457023,2013.0,22.0,2.0
41457035,2014.0,11.6666666667,2.0
41457158,2014.0,15.3333333333,30.0
41457183,2012.5,7.0,-13.0
41457197,2013.5,8.75,8.0
41457352,2013.5,10.0,-4.0
41457364,2013.5,10.0,18.0
41457389,2013.0,11.5,-2.0
41457400,2012.5,8.5,10.0
41457424,2013.0,14.7777777778,-17.0
41457445,2012.5,8.25,2.0
41457451,2012.5,9.375,3.0
41457453,2013.0,13.3333333333,-3.0
41457489,2013.0,8.5,3.0
41457495,2013.66666667,12.0,1.0
41457520,2013.5,18.875,6.0
41457591,2013.0,18.2222222222,13.0
41457630,2014.0,20.0,47.0
41457638,2013.5,11.3333333333,-4.0
41457654,2013.66666667,10.6666666667,2.0
41457674,2013.0,4.75,-9.0
41457842,2013.0,12.3333333333,1.0
41457867,2013.5,15.125,-14.0
41457893,2012.66666667,15.3333333333,3.0
41458001,2014.0,5.33333333333,7.0
41458079,2013.0,9.5,1.0
41458168,2014.0,6.33333333333,9.0
41458254,2013.0,10.5,-6.0
41458323,2013.5,4.625,9.0
41458340,2012.5,14.5,0.0
41458353,2013.5,10.75,0.0
41458413,2013.0,14.3333333333,-1.0
41458497,2013.0,12.5555555556,13.0
41458571,2013.5,15.0,7.0
41458572,2013.5,15.25,-4.0
41458613,2013.5,8.5,-5.0
41458617,2012.5,11.25,-4.0
41458679,2013.5,10.75,-5.0
41458695,2012.5,8.25,6.0
41458716,2013.5,13.25,-10.0
41459070,2013.0,17.6666666667,7.0
41459076,2012.5,7.5,-3.0
41459124,2013.5,13.0,-8.0
41459139,2013.5,16.75,-17.0
41459143,2012.5,11.75,2.0
41459183,2012.5,6.25,0.0
41459208,2014.0,9.33333333333,-2.0
41459231,2013.5,11.0,0.0
41459414,2012.5,8.5,0.0
41459443,2013.0,17.6111111111,-2.0
41459513,2012.5,4.75,-8.0
41459557,2012.5,11.6666666667,3.0
41459621,2013.0,11.0555555556,0.0
41459648,2014.0,12.1666666667,5.0
41459659,2013.5,22.0,-17.0
41459709,2013.0,1.33333333333,-2.0
41459721,2012.5,9.5,5.0
41459743,2013.5,23.125,59.0
41459769,2013.0,8.16666666667,-12.0
41459867,2013.5,17.5,13.0
41459911,2013.0,8.0,0.0
41459921,2013.0,5.66666666667,-1.0
41459923,2013.5,8.5,3.0
41459932,2013.5,18.5833333333,16.0
41459942,2013.5,7.5,-2.0
41459947,2012.66666667,6.66666666667,-9.0
41459972,2013.0,7.66666666667,8.0
41460023,2013.5,13.0,1.0
41460032,2013.5,22.0,-30.0
41460034,2013.0,14.1666666667,0.0
41460035,2012.5,9.5,0.0
41460077,2013.66666667,13.3333333333,-15.0
41460081,2013.5,6.5,2.0
41460224,2012.5,5.5,10.0
41460275,2013.0,10.0,8.0
41460308,2012.5,10.375,1.0
41460455,2013.0,14.0,-7.0
41460563,2013.5,13.875,-4.0
41460578,2012.5,6.5,7.0
41460580,2013.33333333,3.0,-2.0
41460683,2013.0,12.25,-1.0
41460700,2014.0,9.0,4.0
41460759,2013.5,12.875,4.0
41460794,2013.66666667,9.66666666667,0.0
41460812,2013.66666667,10.0,-1.0
41460820,2013.5,13.0,-1.0
41460880,2013.5,10.875,5.0
41460908,2012.5,10.5,0.0
41460915,2014.0,9.16666666667,2.0
41460917,2013.0,12.2222222222,-5.0
41461099,2013.5,11.375,7.0
41461165,2013.0,11.3333333333,0.0
41461218,2013.5,23.125,21.0
41461341,2013.0,9.66666666667,10.0
41461382,2013.0,7.16666666667,-6.0
41461457,2013.33333333,16.6666666667,14.0
41461464,2013.5,10.2916666667,3.0
41461511,2012.5,11.125,0.0
41461512,2012.5,10.5833333333,3.0
41461548,2014.0,7.33333333333,8.0
41461600,2013.0,9.16666666667,-11.0
41461629,2012.5,14.75,2.0
41461638,2013.0,6.0,-10.0
41461711,2013.0,11.6666666667,7.0
41461802,2013.33333333,8.5,0.0
41461860,2013.5,9.25,-3.0
41461908,2012.5,7.875,9.0
41461912,2013.5,9.75,-4.0
41461968,2013.5,11.5,3.0
41461979,2013.5,7.875,4.0
41461985,2013.0,7.72222222222,-1.0
41462031,2013.0,12.3333333333,7.0
41462077,2013.5,9.5,-3.0
41462091,2013.0,9.83333333333,19.0
41462146,2013.0,11.3333333333,3.0
41462152,2012.66666667,9.33333333333,10.0
41462160,2013.5,13.0,-5.0
41462164,2013.5,11.875,0.0
41462169,2013.0,32.25,-23.0
41462262,2013.0,18.3333333333,9.0
41462275,2013.0,11.3333333333,-2.0
41462348,2013.5,12.0833333333,5.0
41462501,2013.5,14.75,-10.0
41462507,2012.66666667,6.33333333333,-9.0
41462542,2012.5,11.25,5.0
41462617,2013.66666667,11.8333333333,3.0
41462626,2013.5,6.75,-3.0
41462642,2013.0,18.3333333333,-11.0
41462643,2013.5,23.125,-19.0
41462654,2013.5,18.25,-11.0
41462682,2013.5,20.5,-11.0
41462768,2013.5,11.375,8.0
41462864,2013.5,11.125,3.0
41462890,2013.5,17.0416666667,-15.0
41462894,2013.5,10.5,-6.0
41462900,2013.5,12.25,9.0
41463046,2013.5,10.125,-4.0
41463078,2013.66666667,10.8333333333,5.0
41463147,2012.5,16.625,4.0
41463187,2013.5,8.08333333333,10.0
41463394,2013.5,9.75,4.0
41463400,2013.66666667,7.33333333333,0.0
41463441,2012.5,8.5,-7.0
41463446,2013.5,6.375,5.0
41463456,2013.5,9.5,1.0
41463474,2012.5,9.5,2.0
41463477,2013.0,11.8333333333,19.0
41463483,2013.0,5.83333333333,-7.0
41463488,2013.0,12.8333333333,-9.0
41463512,2013.5,11.5,-5.0
41463516,2012.5,8.25,0.0
41463532,2013.0,10.1666666667,-8.0
41463547,2013.5,7.5,5.0
41463561,2013.5,9.625,0.0
41463601,2013.0,9.5,0.0
41463700,2013.5,5.25,-4.0
41463780,2013.0,6.33333333333,9.0
41463800,2013.5,13.5,-10.0
41463823,2013.0,8.16666666667,5.0
41463915,2013.0,7.66666666667,0.0
41463922,2013.0,9.0,-1.0
41463979,2013.5,14.5,4.0
41464097,2012.5,12.375,-1.0
41464140,2013.0,9.5,7.0
41464143,2013.0,18.4444444444,-5.0
41464253,2013.5,10.0,7.0
41464260,2012.5,13.125,6.0
41464267,2014.0,7.33333333333,5.0
41464273,2013.0,10.8333333333,4.0
41464310,2013.0,20.8333333333,33.0
41464424,2013.5,6.0,7.0
41464440,2013.5,13.875,12.0
41464462,2013.0,9.5,-5.0
41464489,2013.0,4.66666666667,-8.0
41464512,2013.5,10.25,3.0
41464542,2013.0,10.3333333333,-9.0
41464597,2012.5,8.5,-8.0
41464606,2013.5,12.625,37.0
41464748,2012.5,8.5,-3.0
41464940,2013.5,10.375,-1.0
41464967,2012.5,8.5,1.0
41464997,2013.0,9.5,19.0
41465002,2014.0,8.0,3.0
41465261,2012.5,12.25,-7.0
41465278,2013.5,8.125,2.0
41465453,2012.5,15.625,15.0
41465455,2012.66666667,17.1666666667,-1.0
41465557,2013.66666667,8.0,0.0
41465573,2014.0,6.33333333333,7.0
41465581,2013.5,9.0,4.0
41465611,2013.5,10.375,-5.0
41465615,2013.66666667,7.83333333333,-2.0
41465622,2013.0,8.33333333333,-9.0
41466217,2013.66666667,9.83333333333,6.0
41466245,2012.5,7.75,1.0
41466258,2013.5,14.375,-13.0
41466300,2013.5,9.25,-2.0
41466312,2013.5,10.0,1.0
41466316,2012.5,11.375,8.0
41466358,2013.0,15.7777777778,2.0
41466567,2013.5,14.25,4.0
41466809,2013.5,15.75,-5.0
41466825,2013.5,7.0,7.0
41466837,2013.0,12.0,-1.0
41466873,2013.5,6.0,8.0
41466918,2013.0,15.3333333333,-2.0
41466937,2013.5,21.375,12.0
41466951,2013.5,12.25,4.0
41466982,2013.0,9.16666666667,11.0
41466984,2012.5,10.0,9.0
41467086,2013.0,9.83333333333,1.0
41467140,2013.0,13.6666666667,-13.0
41467153,2011.5,10.5,-4.0
41467162,2013.0,9.16666666667,-1.0
41467164,2013.0,9.0,-9.0
41467165,2013.0,6.33333333333,2.0
41467170,2013.33333333,14.5,-5.0
41467254,2013.5,9.0,1.0
41467391,2014.0,8.33333333333,-3.0
41467392,2012.5,15.375,19.0
41467407,2013.5,10.8333333333,0.0
41467424,2013.0,8.77777777778,-3.0
41467458,2013.5,9.91666666667,2.0
41467470,2012.5,8.5,3.0
41467510,2013.5,12.875,-1.0
41467627,2013.5,13.125,7.0
41467668,2013.0,8.0,-3.0
41467708,2013.5,24.25,-15.0
41467848,2013.0,11.3333333333,-1.0
41467866,2012.5,11.625,12.0
41467976,2013.5,8.0,10.0
41468049,2014.0,6.66666666667,-1.0
41468117,2013.5,12.75,-10.0
41468119,2012.66666667,9.33333333333,-8.0
41468132,2013.5,8.375,-6.0
41468186,2014.0,5.0,0.0
41468246,2012.5,8.875,0.0
41468267,2012.5,14.1666666667,-7.0
41468415,2013.5,6.0,2.0
41468442,2013.5,16.5416666667,5.0
41468453,2013.0,8.33333333333,8.0
41468470,2013.0,11.0,19.0
41468627,2013.5,10.75,0.0
41468652,2013.5,7.75,-4.0
41468724,2012.5,10.125,-1.0
41468766,2013.5,8.5625,5.0
41468786,2013.5,16.25,1.0
41468815,2012.5,9.5,2.0
41468822,2013.5,6.0,0.0
41468852,2013.66666667,7.16666666667,-3.0
41468939,2013.5,8.75,11.0
41468947,2013.5,5.75,-1.0
41468950,2014.0,5.0,-5.0
41468985,2013.0,5.83333333333,3.0
41469010,2013.5,27.375,-2.0
41469089,2013.0,5.33333333333,4.0
41469234,2013.0,7.16666666667,-5.0
41469247,2013.0,6.0,2.0
41469379,2013.5,11.25,-1.0
41469473,2013.66666667,11.6666666667,-2.0
41469619,2012.5,15.75,0.0
41469637,2013.0,14.3333333333,1.0
41469687,2013.5,12.25,-1.0
41469708,2012.5,10.25,2.0
41469754,2014.0,1.66666666667,2.0
41469759,2012.5,8.25,3.0
41469761,2013.0,15.2222222222,2.0
41469854,2013.0,11.6666666667,-2.0
41469924,2014.0,13.6666666667,0.0
41469945,2013.5,12.0,-2.0
41469996,2013.5,14.875,14.0
41470014,2013.0,11.3333333333,-2.0
41470015,2013.5,16.375,-36.0
41470043,2013.0,11.6666666667,4.0
41470061,2012.66666667,7.83333333333,-5.0
41470080,2013.5,7.5,-4.0
41470093,2013.0,9.75,4.0
41470133,2013.0,39.6666666667,44.0
41470208,2013.5,8.0,-3.0
41470237,2013.5,15.0,-15.0
41470250,2013.0,6.66666666667,-3.0
41470284,2013.0,4.66666666667,3.0
41470329,2013.5,10.75,-1.0
41470400,2013.5,19.375,-2.0
41470443,2013.5,9.75,2.0
41470477,2013.5,10.0,-2.0
41470527,2012.66666667,14.3333333333,0.0
41470674,2013.5,14.125,15.0
41470710,2013.0,18.3333333333,2.0
41470760,2014.0,8.66666666667,3.0
41470773,2013.5,4.25,-3.0
41470787,2012.5,11.0,1.0
41470873,2013.5,9.5,-5.0
41471036,2013.0,7.66666666667,4.0
41471053,2013.5,14.75,-1.0
41471136,2013.0,9.66666666667,-3.0
41471138,2013.5,13.25,15.0
41471148,2013.5,11.5,-3.0
41471168,2013.5,12.375,17.0
41471226,2013.5,9.5,-1.0
41471252,2013.0,11.3333333333,4.0
41471288,2013.0,8.16666666667,5.0
41471314,2013.5,9.0,4.0
41471348,2012.5,11.25,4.0
41471474,2013.5,7.5,-4.0
41471490,2013.5,9.75,-7.0
41471528,2013.0,19.6666666667,12.0
41471562,2013.0,10.3333333333,-10.0
41471581,2013.0,13.6666666667,-6.0
41471588,2013.5,13.125,31.0
41471729,2013.5,13.25,-5.0
41471806,2012.66666667,7.83333333333,4.0
41471825,2012.66666667,11.5,4.0
41471828,2014.0,10.0,3.0
41471829,2013.66666667,9.33333333333,3.0
41471834,2013.0,14.5,2.0
41471845,2013.0,12.1666666667,6.0
41471899,2013.5,9.5,5.0
41471964,2013.0,9.33333333333,5.0
41471984,2013.5,7.25,0.0
41471991,2013.5,10.625,0.0
41471993,2013.0,10.1666666667,5.0
41472089,2013.0,11.6666666667,13.0
41472216,2012.5,7.5,-3.0
41472264,2013.0,9.5,3.0
41472283,2014.0,8.33333333333,9.0
41472366,2013.5,14.5,13.0
41472400,2013.5,10.25,7.0
41472439,2012.5,10.125,-2.0
41472510,2014.0,9.5,-1.0
41472519,2013.5,9.75,4.0
41472626,2013.5,10.25,-4.0
41472695,2013.5,8.25,7.0
